"Ticker","Date","Open","High","Low","Close","Volume","TWAP-Open","TWAP-High","TWAP-Low","TWAP-Close","SMA-50","SMA-200","LWMA-15","LWMA-50"
"FB","2015-08-28","89.94","91.48","89.792","91.01","33215885.0","53.21095","53.92775","52.4618","53.1878","91.0934","81.96775","89.42917","91.9452"
"FB","2015-08-27","89.19","90.06","87.19","89.73","42431375.0","53.16638","53.88218","52.4165","53.1419","90.9313","81.88575","89.44583","91.94211"
"FB","2015-08-26","85.95","87.46","83.26","87.19","45124302.0","53.1226","53.83822","52.37425","53.09745","90.7725","81.8121","89.66742","91.983"
"FB","2015-08-25","86.95","87.67","83.0","83.0","52021230.0","53.08267","53.79732","52.33667","53.05597","90.6499","81.75415","90.28358","92.11868"
"FB","2015-08-24","77.03","87.14","72.0","82.09","83710727.0","53.04142","53.75606","52.29932","53.0195","90.6041","81.71545","91.51567","92.41688"
"FB","2015-08-21","87.52","89.18","85.61","86.06","62778680.0","53.01216","53.71535","52.2753","52.98405","90.5929","81.67915","92.96192","92.75033"
"FB","2015-08-20","93.54","94.77","90.46","90.56","44598224.0","52.97003","53.67205","52.2346","52.94366","90.5083","81.62765","93.97817","92.92477"
"FB","2015-08-19","94.63","96.1","94.161","95.31","23251271.0","52.92043","53.6218","52.18787","52.89767","90.3403","81.54425","94.47067","92.91615"
"FB","2015-08-18","94.08","95.85","94.04","95.17","22278848.0","52.86938","53.56981","52.13649","52.84576","90.0475","81.44265","94.38342","92.70978"
"FB","2015-08-17","94.42","94.46","93.39","93.93","18313531.0","52.81888","53.518","52.08514","52.79389","89.7575","81.33735","94.31467","92.49753"
"FB","2015-08-14","93.54","94.72","93.21","94.42","15929656.0","52.76783","53.46776","52.03446","52.74342","89.5217","81.247","94.40292","92.32465"
"FB","2015-08-13","94.05","94.73","93.35","93.43","17451768.0","52.71774","53.41708","51.98387","52.69222","89.2743","81.17875","94.451","92.12286"
"FB","2015-08-12","92.7","94.44","91.19","94.19","27120375.0","52.6669","53.36627","51.93299","52.64211","89.0545","81.113","94.63958","91.95127"
"FB","2015-08-11","93.73","94.76","92.9006","93.62","22491031.0","52.6176","53.31568","51.88465","52.59095","88.7796","81.0454","94.75692","91.7391"
"FB","2015-08-10","95.68","95.9","93.63","94.15","21624153.0","52.56691","53.26458","51.83407","52.54036","88.513","80.9775","94.98525","91.53882"
"FB","2015-08-07","95.38","95.4","93.61","94.3","23199145.0","52.51368","53.21194","51.78247","52.48899","88.2138","80.8986","95.17867","91.30603"
"FB","2015-08-06","97.18","98.74","94.42","95.12","42271318.0","52.4607","53.1598","51.73077","52.4373","87.9307","80.82055","95.35892","91.05625"
"FB","2015-08-05","95.25","97.09","95.18","96.44","29629221.0","52.40535","53.10339","51.67794","52.38448","87.6393","80.7297","95.40108","90.76289"
"FB","2015-08-04","93.79","94.73","93.33","94.06","20136036.0","52.35226","53.04888","51.62403","52.32989","87.2972","80.62725","95.22258","90.40435"
"FB","2015-08-03","93.53","95.08","92.8","94.14","29343117.0","52.30085","52.99717","51.57229","52.27811","87.0268","80.5201","95.30508","90.12854"
"FB","2015-07-31","94.95","96.33","93.95","94.01","46509045.0","52.24963","52.94489","51.52107","52.22611","86.7536","80.41545","95.34392","89.83888"
"FB","2015-07-30","94.91","95.81","91.8","95.21","86211323.0","52.19652","52.89093","51.4683","52.17414","86.4844","80.31335","95.3485","89.54376"
"FB","2015-07-29","96.32","97.28","94.74","96.99","64648320.0","52.14333","52.83748","51.41807","52.12055","86.1928","80.20225","95.12533","89.19014"
"FB","2015-07-28","94.84","95.56","93.31","95.29","35235993.0","52.08825","52.78206","51.36406","52.0646","85.8706","80.08185","94.58517","88.75409"
"FB","2015-07-27","96.58","96.61","93.8301","94.17","38585381.0","52.03487","52.72866","51.31169","52.01063","85.5732","79.98495","94.19025","88.37304"
"FB","2015-07-24","97.35","97.76","95.88","96.95","33444930.0","51.97919","52.67381","51.25854","51.95794","85.3172","79.9017","93.88017","88.02587"
"FB","2015-07-23","96.96","97.45","94.81","95.44","29418833.0","51.92241","52.61738","51.20269","51.90162","84.947","79.7984","93.14204","87.55516"
"FB","2015-07-22","96.74","97.58","95.92","97.04","28299518.0","51.86597","52.5612","51.14805","51.84707","84.5874","79.70898","92.52158","87.12957"
"FB","2015-07-21","98.95","99.24","97.1427","98.39","39453332.0","51.80967","52.50471","51.09187","51.79036","84.2068","79.61098","91.60717","86.62631"
"FB","2015-07-20","95.85","98.6","95.36","97.91","54860541.0","51.75044","52.446","51.03402","51.73182","83.8092","79.50443","90.41908","86.05451"
"FB","2015-07-17","92.55","95.39","92.54","94.97","54001635.0","51.69497","52.38794","50.97826","51.67373","83.4195","79.39763","89.2085","85.48625"
"FB","2015-07-16","90.28","90.86","89.77","90.85","21804086.0","51.64352","52.33379","50.92592","51.6192","83.0821","79.31798","88.30717","85.02006"
"FB","2015-07-15","90.0","90.99","89.42","89.76","30886601.0","51.5948","52.2852","50.87694","51.56973","82.8163","79.25873","87.90425","84.70502"
"FB","2015-07-14","90.46","90.8","89.65","89.68","26627849.0","51.5463","52.23633","50.82827","51.52151","82.5973","79.20388","87.62192","84.42413"
"FB","2015-07-13","88.66","90.22","88.42","90.1","29976670.0","51.49711","52.18758","50.77919","51.47327","82.3835","79.14158","87.30842","84.13799"
"FB","2015-07-10","87.35","88.22","86.77","87.95","23245873.0","51.45007","52.13944","50.73154","51.42438","82.1569","79.08375","86.87917","83.82649"
"FB","2015-07-09","86.73","87.6","85.6499","85.88","23307402.0","51.40457","52.09371","50.68587","51.37808","82.0072","79.03545","86.67663","83.59344"
"FB","2015-07-08","86.29","86.75","85.445","85.65","24399340.0","51.35974","52.04865","50.6415","51.3343","81.9032","78.99005","86.69875","83.43749"
"FB","2015-07-07","87.8","87.85","85.231","87.22","33059921.0","51.31535","52.00456","50.59727","51.2907","81.8284","78.95135","86.71138","83.28762"
"FB","2015-07-06","86.49","88.1846","86.39","87.55","24635915.0","51.26894","51.95895","50.55321","51.24498","81.7146","78.90025","86.4735","83.07173"
"FB","2015-07-02","87.4","87.44","86.3401","87.285","16908781.0","51.22407","51.9128","50.50756","51.19874","81.6118","78.84465","86.14421","82.83885"
"FB","2015-07-01","86.77","87.95","86.49","86.91","25260045.0","51.17793","51.86749","50.46185","51.15271","81.5587","78.78863","85.80258","82.61429"
"FB","2015-06-30","86.6","86.7","85.57","85.765","23233183.0","51.13247","51.82141","50.41584","51.10704","81.4929","78.72698","85.46825","82.40186"
"FB","2015-06-29","86.61","87.5","85.73","85.8","35957872.0","51.08711","51.7768","50.37089","51.06272","81.4394","78.68555","85.23458","82.23223"
"FB","2015-06-26","88.12","88.34","86.8283","88.01","38214647.0","51.04163","51.73106","50.32561","51.01824","81.3389","78.64615","84.95379","82.05728"
"FB","2015-06-25","89.26","89.4","87.835","87.98","27301967.0","50.99409","51.68413","50.27881","50.97082","81.2249","78.59325","84.34783","81.7912"
"FB","2015-06-24","87.66","89.25","87.45","88.86","41370227.0","50.94497","51.63571","50.2306","50.92331","81.1194","78.5367","83.69621","81.52216"
"FB","2015-06-23","84.96","87.97","84.76","87.88","50667853.0","50.89778","51.58737","50.18276","50.87455","81.0125","78.48185","82.88108","81.21441"
"FB","2015-06-22","83.41","84.97","83.31","84.74","29383079.0","50.85394","51.54054","50.13826","50.82692","80.9151","78.42875","82.1265","80.94128"
"FB","2015-06-19","82.83","82.98","82.12","82.51","23353194.0","50.81199","51.49746","50.09552","50.78322","80.8611","78.3848","81.72733","80.78916"
"FB","2015-06-18","81.64","83.19","81.57","82.905","26782573.0","50.77068","51.45684","50.05419","50.74228","80.8543","78.3514","81.57925","80.72424"
"FB","2015-06-17","81.76","82.22","81.34","81.79","18350287.0","50.73079","51.41584","50.01348","50.70073","80.8417","78.32028","81.35879","80.64332"
"FB","2015-06-16","80.82","81.51","80.45","81.06","13693666.0","50.69065","51.37599","49.97295","50.66051","80.8523","78.28543","81.26738","80.60655"
"FB","2015-06-15","80.55","80.93","80.07","80.71","18805087.0","50.65162","51.33696","49.93347","50.62113","80.8799","78.2494","81.25283","80.59949"
"FB","2015-06-12","81.37","82.09","81.2","81.53","11417882.0","50.61285","51.29857","49.89438","50.58211","80.8968","78.219","81.28063","80.60681"
"FB","2015-06-11","82.31","82.9","81.36","81.83","18656811.0","50.5729","51.25859","49.85373","50.54191","80.8995","78.19115","81.19717","80.58209"
"FB","2015-06-10","80.83","82.6","80.81","82.16","21531208.0","50.53163","51.21744","49.81276","50.50123","80.9072","78.1571","81.06554","80.5459"
"FB","2015-06-09","80.6","81.19","79.32","80.67","16497538.0","50.49218","51.17658","49.7724","50.46","80.9279","78.11915","80.87992","80.49758"
"FB","2015-06-08","81.82","82.0","80.13","80.67","16915471.0","50.45293","51.13745","49.73387","50.42062","80.9805","78.08865","80.88229","80.50976"
"FB","2015-06-05","81.87","82.46","81.51","82.14","16143093.0","50.41198","51.09716","49.69419","50.38113","81.0273","78.05935","80.88258","80.52377"
"FB","2015-06-04","82.14","82.95","81.51","82.05","20863877.0","50.37085","51.05616","49.6526","50.33961","81.0429","78.0251","80.69271","80.48075"
"FB","2015-06-03","81.35","82.53","81.25","82.44","31774993.0","50.32927","51.01441","49.6109","50.29811","81.1081","77.9878","80.484","80.44381"
"FB","2015-06-02","79.76","81.35","79.56","80.445","18923300.0","50.28862","50.97311","49.56944","50.25598","81.1479","77.94375","80.18504","80.39314"
"FB","2015-06-01","79.3","80.38","78.66","80.29","18119012.0","50.24994","50.93324","49.53008","50.21636","81.215","77.91301","80.11517","80.42333"
"FB","2015-05-29","79.95","80.07","78.88","79.19","16134580.0","50.21177","50.89455","49.4918","50.17684","81.2642","77.88041","80.04983","80.46154"
"FB","2015-05-28","80.25","81.0745","80.0","80.145","11982008.0","50.17264","50.85616","49.45313","50.13867","81.2986","77.84861","80.11563","80.54423"
"FB","2015-05-27","79.6","80.66","79.43","80.55","14160865.0","50.13301","50.81635","49.41289","50.09913","81.283","77.81508","80.045","80.58885"
"FB","2015-05-26","80.43","80.6","79.08","79.335","16321339.0","50.09413","50.77697","49.37329","50.05896","81.2334","77.77763","79.89883","80.61565"
"FB","2015-05-22","80.35","81.31","80.25","80.54","19567937.0","50.05406","50.73758","49.33404","50.02029","81.2077","77.74681","79.90017","80.68909"
"FB","2015-05-21","80.19","80.92","80.08","80.48","13402749.0","50.01399","50.69714","49.29315","49.97992","81.1755","77.70646","79.73796","80.71402"
"FB","2015-05-20","80.47","81.1","79.46","80.55","23056899.0","49.97402","50.65711","49.25237","49.93952","81.1173","77.66751","79.569","80.73901"
"FB","2015-05-19","81.25","81.69","80.55","80.63","17955389.0","49.93357","50.61673","49.21231","49.89892","81.0573","77.63231","79.39058","80.7589"
"FB","2015-05-18","80.33","81.38","80.23","80.88","21613674.0","49.89198","50.57547","49.17069","49.85811","81.0335","77.59096","79.20258","80.77473"
"FB","2015-05-15","81.41","81.52","80.18","80.42","27069884.0","49.85151","50.5345","49.12939","49.81686","81.016","77.54981","78.99192","80.78006"
"FB","2015-05-14","78.94","81.845","78.67","81.37","49437996.0","49.80949","50.49324","49.08804","49.77611","81.0318","77.52109","78.848","80.80405"
"FB","2015-05-13","77.72","78.53","77.65","78.44","21512309.0","49.77064","50.45144","49.0486","49.73398","81.0223","77.48279","78.594","80.79042"
"FB","2015-05-12","77.87","77.89","76.79","77.46","21285310.0","49.73333","50.41395","49.01041","49.69566","81.0455","77.46519","78.75783","80.89259"
"FB","2015-05-11","78.48","79.03","77.93","78.01","18874054.0","49.69571","50.37722","48.97328","49.65854","81.0913","77.45384","79.0955","81.035"
"FB","2015-05-08","79.1","79.23","78.03","78.51","19943595.0","49.65718","50.33886","48.93451","49.62059","81.1105","77.43869","79.40675","81.15658"
"FB","2015-05-07","78.0","78.94","77.56","78.425","19749428.0","49.61771","50.30014","48.89551","49.58186","81.1485","77.40259","79.67438","81.26005"
"FB","2015-05-06","77.97","78.81","77.05","78.1","28663026.0","49.57962","50.26169","48.85703","49.54315","81.1712","77.35682","79.985","81.36775"
"FB","2015-05-05","78.55","78.8","77.22","77.56","22311318.0","49.54146","50.22332","48.81914","49.50476","81.1782","77.31332","80.37463","81.48846"
"FB","2015-05-04","79.33","79.69","78.6301","78.81","14691991.0","49.50241","50.18486","48.78092","49.467","81.2038","77.26762","80.88138","81.63136"
"FB","2015-05-01","79.24","79.76","78.11","78.99","24136358.0","49.46221","50.1451","48.74069","49.42746","81.2255","77.20561","81.26688","81.72608"
"FB","2015-04-30","80.01","80.96","78.32","78.77","28999005.0","49.42203","50.10513","48.70105","49.38756","81.2341","77.14896","81.65529","81.81409"
"FB","2015-04-29","80.01","81.39","79.52","80.465","26430258.0","49.38069","50.06343","48.66103","49.34786","81.1929","77.09094","82.09954","81.9091"
"FB","2015-04-28","81.83","81.9","80.23","80.68","23775344.0","49.33925","50.02104","48.61927","49.30575","81.0956","77.02811","82.347","81.93383"
"FB","2015-04-27","81.87","82.93","81.63","81.91","25446032.0","49.29522","49.97785","48.57644","49.26324","80.9968","76.95641","82.58125","81.94625"
"FB","2015-04-24","82.77","82.94","81.48","81.53","29660356.0","49.25102","49.93314","48.53159","49.21894","80.8832","76.87123","82.66617","81.90599"
"FB","2015-04-23","84.1","85.59","82.41","82.41","73728080.0","49.20548","49.88829","48.48682","49.17504","80.7828","76.78843","82.79879","81.87669"
"FB","2015-04-22","84.32","84.74","83.65","84.63","45547963.0","49.158","49.83972","48.44067","49.12982","80.6384","76.69018","82.81521","81.80721"
"FB","2015-04-21","84.0","84.49","83.54","83.62","27171852.0","49.1101","49.79217","48.3927","49.08146","80.4346","76.59348","82.534","81.64269"
"FB","2015-04-20","81.54","83.15","81.24","83.09","28796761.0","49.0625","49.74483","48.34475","49.03434","80.2516","76.50683","82.3755","81.51059"
"FB","2015-04-17","81.48","82.11","80.37","80.775","24214983.0","49.01813","49.6992","48.29981","48.98781","80.1021","76.42363","82.285","81.39342"
"FB","2015-04-16","82.47","83.07","82.15","82.31","13769687.0","48.97373","49.65486","48.25594","48.94433","79.9992","76.36005","82.5025","81.363"
"FB","2015-04-15","83.55","83.66","82.27","82.705","22390943.0","48.92784","49.60908","48.20951","48.89862","79.861","76.28495","82.53321","81.26696"
"FB","2015-04-14","83.17","83.69","82.44","83.515","19634173.0","48.88035","49.56237","48.16279","48.85225","79.7067","76.20943","82.53625","81.14938"
"FB","2015-04-13","81.93","83.94","81.92","83.01","26883094.0","48.83325","49.5155","48.1157","48.80463","79.5546","76.1275","82.44567","80.99407"
"FB","2015-04-10","82.21","82.61","81.91","82.04","12529738.0","48.78772","49.46814","48.0692","48.75758","79.4544","76.04965","82.42479","80.85463"
"FB","2015-04-09","82.5","82.8","81.71","82.17","15927281.0","48.74169","49.42249","48.02259","48.71174","79.3384","75.96805","82.53108","80.74869"
"FB","2015-04-08","82.63","83.1","81.84","82.275","18966732.0","48.69512","49.37646","47.97612","48.66559","79.2106","75.88405","82.61063","80.63263"
"FB","2015-04-07","82.65","83.42","82.22","82.32","17467042.0","48.64825","49.32988","47.92935","48.61917","79.115","75.79518","82.65279","80.50871"
"FB","2015-04-06","80.8","82.81","80.8","82.44","19062934.0","48.60122","49.28273","47.88192","48.57256","79.0252","75.70528","82.65392","80.3795"
"FB","2015-04-02","82.25","82.56","81.44","81.555","19664053.0","48.55663","49.23629","47.83633","48.52565","78.9294","75.62108","82.60346","80.24183"
"FB","2015-04-01","82.5","82.72","80.87","81.665","22058167.0","48.50989","49.19007","47.78972","48.47984","78.8331","75.53531","82.64175","80.13509"
"FB","2015-03-31","82.9","83.5","82.21","82.215","19734277.0","48.46269","49.1435","47.74378","48.43375","78.7246","75.44793","82.63217","80.01978"
"FB","2015-03-30","83.81","84.34","82.41","83.195","24527686.0","48.41479","49.09572","47.69584","48.38676","78.5839","75.35936","82.51496","79.87738"
"FB","2015-03-27","83.38","83.95","82.88","83.3","18372582.0","48.36549","49.04663","47.64749","48.33828","78.401","75.26484","82.24396","79.68938"
"FB","2015-03-26","82.72","83.77","82.14","83.01","32794800.0","48.31666","48.99795","47.59835","48.28952","78.2606","75.17724","81.93238","79.49176"
"FB","2015-03-25","85.5","85.52","82.92","82.92","37436147.0","48.26861","48.94939","47.55011","48.24103","78.1294","75.09104","81.64204","79.30036"
"FB","2015-03-24","84.71","86.0699","84.52","85.31","32576522.0","48.21654","48.89824","47.50064","48.19253","78.0054","74.99084","81.34608","79.10764"
"FB","2015-03-23","83.92","84.96","83.3","84.43","27357333.0","48.16543","48.84618","47.4488","48.14054","77.854","74.87679","80.70379","78.81524"
"FB","2015-03-20","83.39","84.6","83.07","83.8","44466323.0","48.11528","48.79553","47.39851","48.08965","77.7289","74.77057","80.1325","78.55245"
"FB","2015-03-19","81.12","83.0","81.0","82.75","42099523.0","48.06574","48.74524","47.34841","48.03949","77.5759","74.66827","79.59971","78.30837"
"FB","2015-03-18","79.25","81.24","79.17","80.91","36912446.0","48.01925","48.69706","47.30108","47.99067","77.4439","74.56887","79.17867","78.10029"
"FB","2015-03-17","78.36","79.78","78.34","79.365","22169969.0","47.97526","48.65123","47.2562","47.94431","77.3695","74.47972","78.97637","77.96145"
"FB","2015-03-16","77.96","78.12","77.36","78.07","19305406.0","47.9324","48.60732","47.21236","47.89999","77.3512","74.3994","78.95958","77.88247"
"FB","2015-03-13","78.6","79.38","77.68","78.05","18557296.0","47.88999","48.56564","47.16977","47.85738","77.3502","74.3282","79.11108","77.85425"
"FB","2015-03-12","78.1","79.05","77.91","78.93","16093319.0","47.84655","48.52205","47.12662","47.81467","77.3736","74.2555","79.28046","77.82772"
"FB","2015-03-11","77.8","78.43","77.26","77.57","20215704.0","47.8037","48.47881","47.08302","47.7706","77.3954","74.17825","79.34392","77.76754"
"FB","2015-03-10","78.5","79.26","77.55","77.55","23067057.0","47.76115","48.43633","47.04021","47.72833","77.4595","74.09715","79.57021","77.76321"
"FB","2015-03-09","79.68","79.91","78.63","79.44","18925097.0","47.71749","48.39254","46.99688","47.68597","77.5239","74.012","79.78275","77.76218"
"FB","2015-03-06","80.9","81.33","79.83","80.005","24488581.0","47.67202","48.34771","46.95188","47.6408","77.5473","73.91725","79.72821","77.68796"
"FB","2015-03-05","81.23","81.99","81.05","81.21","27825733.0","47.62469","48.30073","46.90504","47.5947","77.5762","73.81003","79.57158","77.59271"
"FB","2015-03-04","79.3","81.15","78.85","80.895","28126686.0","47.57675","48.25267","46.85633","47.54674","77.5496","73.70003","79.22517","77.44917"
"FB","2015-03-03","79.61","79.7","78.52","79.6","18634973.0","47.53143","48.20567","46.81063","47.4991","77.4997","73.58565","78.87058","77.31602"
"FB","2015-03-02","79.0","79.855","78.52","79.75","21662537.0","47.48554","48.16062","46.76527","47.45318","77.4299","73.47724","78.63487","77.23092"
"FB","2015-02-27","80.68","81.23","78.62","78.97","30739197.0","47.44039","48.11521","46.71977","47.40691","77.3287","73.37464","78.33642","77.13596"
"FB","2015-02-26","79.88","81.37","79.72","80.41","31111891.0","47.3927","48.0677","46.674","47.36163","77.2891","73.27894","78.1075","77.07005"
"FB","2015-02-25","78.5","80.2","78.5","79.56","25593800.0","47.34603","48.01985","46.62652","47.31414","77.2375","73.17604","77.65875","76.94564"
"FB","2015-02-24","78.5","79.48","78.1","78.45","18897133.0","47.3012","47.97355","46.58066","47.26775","77.2009","73.06444","77.28158","76.85312"
"FB","2015-02-23","79.96","80.19","78.38","78.84","24139056.0","47.25624","47.92815","46.53525","47.22281","77.1555","72.95599","77.01433","76.80236"
"FB","2015-02-20","79.55","80.34","79.2","79.895","36931698.0","47.20905","47.8816","46.48929","47.17719","77.1155","72.84874","76.67392","76.73473"
"FB","2015-02-19","76.986","79.84","76.95","79.42","45851177.0","47.16232","47.83469","46.44202","47.12991","77.048","72.74192","76.18583","76.62308"
"FB","2015-02-18","75.94","76.9","75.45","76.71","22426421.0","47.11916","47.78837","46.39787","47.08318","76.9868","72.65092","75.73062","76.52766"
"FB","2015-02-17","75.3","76.91","75.08","75.6","25254400.0","47.07739","47.74618","46.35577","47.04024","76.9574","72.56967","75.60642","76.53736"
"FB","2015-02-13","76.46","76.48","75.5","75.74","18621860.0","47.03643","47.70386","46.31408","46.99879","76.943","72.49742","75.63675","76.59003"
"FB","2015-02-12","76.86","76.87","75.89","76.23","17234976.0","46.99366","47.66203","46.27166","46.95702","76.9374","72.41762","75.667","76.63699"
"FB","2015-02-11","75.09","76.75","75.03","76.51","20877427.0","46.95019","47.61951","46.22854","46.91441","76.9148","72.32722","75.64783","76.66384"
"FB","2015-02-10","74.85","75.34","74.5","75.19","15811344.0","46.90917","47.57705","46.18656","46.87127","76.9386","72.22537","75.59558","76.68065"
"FB","2015-02-09","74.05","74.83","73.45","74.44","16194322.0","46.86838","47.53652","46.14523","46.82992","76.9872","72.13797","75.71708","76.75113"
"FB","2015-02-06","75.68","75.7","74.25","74.47","21210994.0","46.82864","47.49662","46.10531","46.78956","77.011","72.07012","75.9385","76.85195"
"FB","2015-02-05","75.71","75.98","75.21","75.615","15062573.0","46.78639","47.45532","46.0641","46.74903","77.0018","72.00457","76.15267","76.95124"
"FB","2015-02-04","75.09","76.35","75.01","75.63","20277368.0","46.74398","47.4135","46.02136","46.70671","76.9645","71.94165","76.22925","77.00416"
"FB","2015-02-03","75.19","75.58","73.86","75.4","26957714.0","46.70236","47.37101","45.9788","46.66423","76.9239","71.8697","76.31079","77.0549"
"FB","2015-02-02","76.11","76.14","73.75","74.99","41955258.0","46.66047","47.32952","45.93779","46.62198","76.8825","71.7874","76.43208","77.11304"
"FB","2015-01-30","78.0","78.16","75.75","75.91","42649491.0","46.61709","47.28709","45.89683","46.5802","76.8695","71.71105","76.62754","77.18675"
"FB","2015-01-29","76.85","78.02","74.21","78.0","61293468.0","46.57081","47.24156","45.8528","46.53694","76.8361","71.62695","76.72687","77.22306"
"FB","2015-01-28","76.9","77.638","76.0","76.24","53306422.0","46.52608","47.1961","45.81092","46.49046","76.7737","71.5314","76.54954","77.17497"
"FB","2015-01-27","76.71","76.88","75.63","75.78","20109977.0","46.48115","47.15106","45.76626","46.44645","76.7339","71.44285","76.59146","77.19434"
"FB","2015-01-26","77.98","78.47","77.29","77.495","19260820.0","46.43637","47.10702","45.72202","46.403","76.7127","71.35975","76.70262","77.23092"
"FB","2015-01-23","77.65","78.19","77.04","77.83","16746503.0","46.38957","47.06049","45.67518","46.35687","76.655","71.28432","76.60737","77.19798"
"FB","2015-01-22","77.17","77.75","76.68","77.65","19519458.0","46.34312","47.01423","45.62857","46.3101","76.5984","71.18612","76.47183","77.14968"
"FB","2015-01-21","76.16","77.3","75.85","76.74","25096737.0","46.29724","46.96849","45.58237","46.26346","76.5574","71.08262","76.37187","77.10683"
"FB","2015-01-20","75.72","76.31","74.82","76.24","22821614.0","46.25274","46.92329","45.53726","46.21804","76.5278","70.98267","76.413","77.09851"
"FB","2015-01-16","74.04","75.32","73.84","75.18","21791529.0","46.20876","46.87943","45.49355","46.17324","76.4996","70.89892","76.55442","77.10869"
"FB","2015-01-15","76.4","76.57","73.54","74.05","34133974.0","46.16716","46.83692","45.45118","46.12988","76.5112","70.83662","76.87492","77.16089"
"FB","2015-01-14","76.42","77.2","76.0291","76.28","25918564.0","46.1219","46.79241","45.40913","46.08808","76.5078","70.77947","77.39133","77.25728"
"FB","2015-01-13","77.23","78.08","75.85","76.45","25179561.0","46.07647","46.74682","45.36323","46.04282","76.482","70.69927","77.67208","77.2652"
"FB","2015-01-12","77.84","78.0","76.21","76.72","19190194.0","46.0297","46.69977","45.31745","45.99716","76.4352","70.61707","77.96017","77.26462"
"FB","2015-01-09","78.2","78.62","77.2","77.74","21004109.0","45.98186","46.6527","45.27099","45.95096","76.418","70.53832","78.2285","77.25278"
"FB","2015-01-08","76.74","78.23","76.08","78.175","23960953.0","45.93334","46.60456","45.22291","45.90308","76.4786","70.45154","78.35575","77.20331"
"FB","2015-01-07","76.76","77.36","75.82","76.15","22045333.0","45.88687","46.55686","45.17637","45.85441","76.5207","70.38512","78.39958","77.13844"
"FB","2015-01-06","77.23","77.59","75.365","76.15","27399288.0","45.84024","46.51033","45.13008","45.80865","76.6111","70.32487","78.70354","77.15652"
"FB","2015-01-05","77.98","79.2455","76.86","77.19","26452191.0","45.79275","46.46331","45.08434","45.76274","76.6889","70.28032","79.0215","77.17765"
"FB","2015-01-02","78.58","78.93","77.7","78.45","18177475.0","45.74398","46.41364","45.03619","45.71513","76.7125","70.22922","79.21396","77.15893"
"FB","2014-12-31","79.54","79.8","77.86","78.02","20040439.0","45.69415","46.3643","44.98663","45.66545","76.7173","70.17817","79.23","77.09098"
"FB","2014-12-30","79.85","80.59","79.1","79.22","14370763.0","45.64272","46.31348","44.93667","45.61628","76.6959","70.13402","79.28996","77.03905"
"FB","2014-12-29","80.49","80.96","79.71","80.02","14134666.0","45.59065","46.26131","44.88467","45.56513","76.6305","70.08162","79.17742","76.9375"
"FB","2014-12-26","81.02","81.28","80.51","80.775","10647388.0","45.53745","46.20842","44.83158","45.51261","76.4827","70.02012","78.93437","76.79878"
"FB","2014-12-24","81.03","81.43","80.75","80.77","7685481.0","45.48328","46.15487","44.77711","45.45878","76.3314","69.96039","78.55083","76.62453"
"FB","2014-12-23","82.02","82.17","80.4","80.61","19865820.0","45.42893","46.10094","44.7221","45.40478","76.1878","69.91094","78.11883","76.44483"
"FB","2014-12-22","80.08","81.89","80.0","81.45","31395770.0","45.37289","46.0457","44.66747","45.35087","76.0354","69.85839","77.66392","76.26544"
"FB","2014-12-19","78.75","80.0","78.33","79.88","43334992.0","45.31966","45.99073","44.61328","45.2955","75.8646","69.81129","77.05108","76.0464"
"FB","2014-12-18","76.89","78.4","76.51","78.4","34222081.0","45.26831","45.93848","44.56148","45.24238","75.7852","69.76089","76.61633","75.88582"
"FB","2014-12-17","75.01","76.41","74.9","76.11","29203904.0","45.21966","45.88854","44.51233","45.19137","75.7676","69.72309","76.36008","75.78259"
"FB","2014-12-16","76.19","77.39","74.59","74.69","31554593.0","45.17376","45.84151","44.46551","45.14373","75.7712","69.70039","76.38608","75.7693"
"FB","2014-12-15","78.46","78.58","76.56","76.99","29396532.0","45.12589","45.79283","44.41902","45.09813","75.8285","69.67094","76.58392","75.81395"
"FB","2014-12-12","77.16","78.88","77.02","77.83","28091617.0","45.07437","45.74215","44.36934","45.04884","75.8375","69.62304","76.46725","75.76875"
"FB","2014-12-11","76.52","78.52","76.48","77.73","33492661.0","45.0247","45.69086","44.3188","44.99809","75.8225","69.57619","76.21033","75.69003"
"FB","2014-12-10","76.65","77.55","76.07","76.18","32210532.0","44.97587","45.63996","44.26894","44.94735","75.7989","69.53224","75.92925","75.6143"
"FB","2014-12-09","75.2","76.93","74.78","76.84","25358584.0","44.92669","45.59041","44.21956","44.89885","75.8561","69.49764","75.82658","75.6016"
"FB","2014-12-08","76.18","77.25","75.4","76.52","25733853.0","44.87961","45.54167","44.17203","44.84917","75.8993","69.46269","75.61975","75.56471"
"FB","2014-12-05","75.8","76.76","75.36","76.36","24306446.0","44.83085","45.49228","44.12339","44.79984","75.9447","69.43399","75.43925","75.54215"
"FB","2014-12-04","74.83","75.55","74.66","75.24","14390520.0","44.78254","45.4435","44.07466","44.75061","75.9619","69.39514","75.26117","75.52653"
"FB","2014-12-03","75.38","75.73","74.4","74.88","16689857.0","44.73559","45.39646","44.02687","44.70297","76.0278","69.36709","75.21875","75.55743"
"FB","2014-12-02","75.33","75.91","75.04","75.46","16773884.0","44.68763","45.34899","43.97934","44.65574","76.096","69.33299","75.21908","75.60511"
"FB","2014-12-01","77.26","77.31","74.8","75.1","31789866.0","44.6396","45.30109","43.93065","44.60746","76.1228","69.29219","75.14308","75.63111"
