Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,TWAP-Open,TWAP-High,TWAP-Low,TWAP-Close,SMA-50,SMA-200,LWMA-15,LWMA-50
2014-10-03,77.76,78.06,77.26,77.44,23340173,0,1,77.76,78.06,77.26,77.44,23340173,42.56855,43.21556,41.87045,42.52870,75.56686,65.84849,77.72433,76.48072
2014-10-02,76.57,77.48,75.64,77.08,36487612,0,1,76.57,77.48,75.64,77.08,36487612,42.50960,43.15719,41.81117,42.47022,75.51766,65.73559,77.71754,76.40534
2014-10-01,78.78,78.82,75.9,76.55,55090157,0,1,78.78,78.82,75.9,76.55,55090157,42.45245,43.09961,41.75441,42.41215,75.40186,65.61924,77.76275,76.33953
2014-09-30,79.35,79.7067,78.6,79.04,35899444,0,1,79.35,79.7067,78.6,79.04,35899444,42.39140,43.03957,41.69702,42.35478,75.25626,65.50309,77.88154,76.28879
2014-09-29,78.12,79.199,77.91,79,34030635,0,1,78.12,79.199,77.91,79,34030635,42.32918,42.97784,41.63489,42.29302,75.06346,65.36704,77.66933,76.13285
2014-09-26,77.59,78.8416,77.33,78.79,28872012,0,1,77.59,78.8416,77.33,78.79,28872012,42.26882,42.91676,41.57372,42.23112,74.85186,65.21894,77.45288,75.97018
2014-09-25,78.6,78.94,77.13,77.22,37354970,0,1,78.6,78.94,77.13,77.22,37354970,42.20916,42.85608,41.51332,42.16936,74.60426,65.07621,77.24992,75.80603
2014-09-24,78.1,78.62,77.51,78.535,30596541,0,1,78.1,78.62,77.51,78.535,30596541,42.14758,42.79502,41.45306,42.11006,74.41306,64.93431,77.23263,75.69595
2014-09-23,76.33,78.63,76.04,78.29,36721000,0,1,76.33,78.63,76.04,78.29,36721000,42.08665,42.73430,41.39194,42.04832,74.18566,64.78134,77.02842,75.52539
2014-09-22,77,77.53,75.95,76.8,31917700,0,1,77,77.53,75.95,76.8,31917700,42.02851,42.67336,41.33312,41.98679,73.97786,64.63159,76.84142,75.35629
2014-09-19,77.4,78.3,76.44,77.91,76638600,0,1,77.4,78.3,76.44,77.91,76638600,41.96903,42.61408,41.27425,41.92758,73.76866,64.49069,76.82417,75.23741
2014-09-18,76.77,77.33,76.52,77,22983300,0,1,76.77,77.33,76.52,77,22983300,41.90868,42.55328,41.21434,41.86628,73.50791,64.33479,76.63438,75.06478
2014-09-17,75.96,77.25,75.57,76.43,28647200,0,1,75.96,77.25,75.57,76.43,28647200,41.84919,42.49394,41.15409,41.80633,73.26731,64.18509,76.53858,74.91840
2014-09-16,73.52,76.23,73.07,76.08,37672600,0,1,73.52,76.23,73.07,76.08,37672600,41.79088,42.43453,41.09526,41.74714,72.99391,64.03799,76.51013,74.78365
2014-09-15,77.15,77.25,73.43,74.58,49576900,0,1,77.15,77.25,73.43,74.58,49576900,41.73655,42.37666,41.04051,41.68835,72.77811,63.89004,76.51659,74.65417
2014-09-12,78.02,78.3,77.1,77.48,26676800,0,1,78.02,78.3,77.1,77.48,26676800,41.67580,42.31684,40.98495,41.63193,72.61231,63.74659,76.71046,74.57700
2014-09-11,77.13,78.36,77.05,77.92,32219000,0,1,77.13,78.36,77.05,77.92,32219000,41.61335,42.25501,40.92290,41.57034,72.39171,63.58329,76.51759,74.37746
2014-09-10,76.52,77.95,76.51,77.43,29864000,0,1,76.52,77.95,76.51,77.43,29864000,41.55222,42.19287,40.86072,41.50778,72.19451,63.42484,76.24380,74.15293
2014-09-09,77.59,78.17,76.2,76.67,28769300,0,1,77.59,78.17,76.2,76.67,28769300,41.49194,42.13122,40.79925,41.44584,71.99171,63.27119,76.01342,73.93967
2014-09-08,77.26,78.17,77.01,77.89,28149300,0,1,77.26,78.17,77.01,77.89,28149300,41.42959,42.06898,40.73811,41.38501,71.81031,63.11999,75.86071,73.74909
2014-09-05,76.1,77.38,75.598,77.26,29407300,0,1,76.1,77.38,75.598,77.26,29407300,41.36760,42.00652,40.67536,41.32185,71.59511,62.96234,75.52001,73.50223
2014-09-04,75.89,76.93,75.53,75.95,26625500,0,1,75.89,76.93,75.53,75.95,26625500,41.30740,41.94521,40.61483,41.25956,71.39871,62.80519,75.23335,73.27238
2014-09-03,77.14,77.48,75.6,75.83,32330200,0,1,77.14,77.48,75.6,75.83,32330200,41.24737,41.88447,40.55422,41.19934,71.19411,62.67049,75.09228,73.08587
2014-09-02,75.01,76.7,74.82,76.68,34785800,0,1,75.01,76.7,74.82,76.68,34785800,41.18494,41.82257,40.49327,41.13911,70.98491,62.53629,74.94120,72.89587
2014-08-29,74.3,74.82,74.01,74.82,26224300,0,1,74.3,74.82,74.01,74.82,26224300,41.12601,41.76181,40.43346,41.07719,70.74131,62.39644,74.65688,72.66298
2014-08-28,74,74.43,73.73,73.855,21922800,0,1,74,74.43,73.73,73.855,21922800,41.06812,41.70411,40.37487,41.01830,70.53174,62.25536,74.59039,72.49481
2014-08-27,75.27,75.49,74.46,74.63,36238700,0,1,75.27,75.49,74.46,74.63,36238700,41.01055,41.64690,40.31655,40.96090,70.36664,62.11709,74.63881,72.35801
2014-08-26,75,75.99,74.73,75.9601,23886100,0,1,75,75.99,74.73,75.9601,23886100,40.95055,41.58763,40.25676,40.90193,70.16204,61.98159,74.57236,72.18280
2014-08-25,74.94,75.28,74.79,75.02,19691100,0,1,74.94,75.28,74.79,75.02,19691100,40.89081,41.52728,40.19628,40.84043,69.92664,61.83959,74.31240,71.94619
2014-08-22,74.34,74.73,73.57,74.57,20874600,0,1,74.34,74.73,73.57,74.57,20874600,40.83097,41.46796,40.13548,40.78036,69.71624,61.71009,74.15737,71.73820
2014-08-21,74.92,75.19,74.4149,74.57,20075900,0,1,74.92,75.19,74.4149,74.57,20075900,40.77198,41.40940,40.07662,40.72087,69.51064,61.58776,74.04017,71.53979
2014-08-20,74.97,75.18,74.62,74.81,22878000,0,1,74.97,75.18,74.62,74.81,22878000,40.71175,41.34982,40.01606,40.66117,69.33486,61.45601,73.90697,71.33449
2014-08-19,74.81,75.58,74.77,75.29,26618600,0,1,74.81,75.58,74.77,75.29,26618600,40.65122,41.29005,39.95492,40.60084,69.15406,61.33071,73.74266,71.11269
2014-08-18,74,74.72,73.96,74.59,23913200,0,1,74,74.72,73.96,74.59,23913200,40.59077,41.22936,39.89330,40.53944,68.90586,61.20529,73.50518,70.86233
2014-08-15,74.32,74.65,73,73.63,38846600,0,1,74.32,74.65,73,73.63,38846600,40.53153,41.16998,39.83290,40.47907,68.66406,61.07739,73.35796,70.62994
2014-08-14,73.97,74.38,73.69,74.296,22182800,0,1,73.97,74.38,73.69,74.296,22182800,40.47151,41.11051,39.77398,40.42018,68.45518,60.95621,73.34373,70.42701
2014-08-13,73.12,74.25,73.05,73.77,29198500,0,1,73.12,74.25,73.05,73.77,29198500,40.41191,41.05131,39.71364,40.35991,68.23606,60.83588,73.25196,70.18937
2014-08-12,73.09,73.3301,72.22,72.83,27374400,0,1,73.09,73.3301,72.22,72.83,27374400,40.35361,40.99213,39.65421,40.30035,68.01806,60.72678,73.20527,69.96380
2014-08-11,73.46,73.91,73.06,73.44,24544100,0,1,73.46,73.91,73.06,73.44,24544100,40.29515,40.93439,39.59606,40.24226,67.82306,60.62485,73.24641,69.76745
2014-08-08,73.4,73.43,72.56,73.06,27155700,0,1,73.4,73.43,72.56,73.06,27155700,40.23582,40.87540,39.53620,40.18287,67.62026,60.51715,73.17763,69.53922
2014-08-07,73,74,72.7,73.17,38093400,0,1,73,74,72.7,73.17,38093400,40.17638,40.81706,39.47701,40.12396,67.43566,60.41523,73.11769,69.31866
2014-08-06,72.02,73.72,71.79,72.47,30940200,0,1,72.02,73.72,71.79,72.47,30940200,40.11746,40.75748,39.41737,40.06463,67.24246,60.31863,72.98766,69.08621
2014-08-05,73.2,73.59,72.18,72.69,34820400,0,1,73.2,73.59,72.18,72.69,34820400,40.06008,40.69820,39.35914,40.00634,67.06266,60.22738,72.90505,68.87416
2014-08-04,72.36,73.88,72.36,73.51,30656900,0,1,72.36,73.88,72.36,73.51,30656900,40.00036,40.63893,39.30001,39.94745,66.83588,60.12498,72.74890,68.64458
2014-08-01,72.22,73.22,71.55,72.36,43456400,0,1,72.22,73.22,71.55,72.36,43456400,39.94195,40.57893,39.24033,39.88687,66.57608,60.01310,72.44350,68.37266
2014-07-31,74,74.165,72.44,72.65,43909200,0,1,74,74.165,72.44,72.65,43909200,39.88358,40.51990,39.18190,39.82815,66.33868,59.89880,72.23168,68.13653
2014-07-30,74.21,75.19,74.13,74.677,36823000,0,1,74.21,75.19,74.13,74.677,36823000,39.82178,40.45895,39.12165,39.76869,66.05688,59.78310,71.91880,67.87798
2014-07-29,74.72,74.92,73.4229,73.71,41126900,0,1,74.72,74.92,73.4229,73.71,41126900,39.75937,40.39592,39.05812,39.70534,65.74754,59.65527,71.27165,67.52780
2014-07-28,75.17,75.5,73.85,74.92,41640000,0,1,75.17,75.5,73.85,74.92,41640000,39.69580,40.33315,38.99564,39.64351,65.43374,59.53197,70.65413,67.20324
2014-07-25,74.99,75.67,74.662,75.19,45823100,0,1,74.99,75.67,74.662,75.19,45823100,39.63119,40.26909,38.93215,39.57925,65.09372,59.39122,69.80511,66.81790
2014-07-24,75.96,76.74,74.51,74.98,124006900,0,1,75.96,76.74,74.51,74.98,124006900,39.56667,40.20449,38.86695,39.51427,64.77452,59.25097,68.84817,66.40945
2014-07-23,69.74,71.33,69.61,71.29,77435900,0,1,69.74,71.33,69.61,71.29,77435900,39.50013,40.13770,38.80179,39.44943,64.47152,59.12864,67.84640,65.99735
2014-07-22,69.76,69.77,68.61,69.27,40301800,0,1,69.76,69.77,68.61,69.27,40301800,39.44475,40.08057,38.74536,39.39112,64.24232,59.02739,67.27896,65.72097
2014-07-21,68.81,69.96,68.5,69.4,49431600,0,1,68.81,69.96,68.5,69.4,49431600,39.38912,40.02610,38.69057,39.33629,64.00172,58.92696,66.94752,65.51437
2014-07-18,66.8,68.46,66.16,68.4199,42262200,0,1,66.8,68.46,66.16,68.4199,42262200,39.33504,39.97107,38.63577,39.28103,63.74892,58.83136,66.58483,65.29276
2014-07-17,67.03,67.85,66.04,66.4099,38024200,0,1,67.03,67.85,66.04,66.4099,38024200,39.28446,39.91860,38.58508,39.22737,63.52832,58.74136,66.33390,65.10094
2014-07-16,67.54,67.94,67.07,67.66,29541600,0,1,67.54,67.94,67.07,67.66,29541600,39.23327,39.86707,38.53443,39.17721,63.37072,58.66046,66.34281,64.98175
2014-07-15,67.96,68.0899,66.26,67.165,44213200,0,1,67.96,68.0899,66.26,67.165,44213200,39.18095,39.81518,38.48168,39.12457,63.24192,58.57836,66.17929,64.80849
2014-07-14,67.13,68.17,66.9,67.9,38468000,0,1,67.13,68.17,66.9,67.9,38468000,39.12765,39.76282,38.43024,39.07264,63.10782,58.49449,66.06269,64.64939
2014-07-11,65.28,66.59,64.79,66.34,39167800,0,1,65.28,66.59,64.79,66.34,39167800,39.07570,39.71012,38.37742,39.01916,62.97282,58.40229,65.82588,64.45617
2014-07-10,63.31,65.34,63.05,64.8725,44388200,0,1,63.31,65.34,63.05,64.8725,44388200,39.02699,39.66015,38.32832,38.96837,62.84162,58.31284,65.76741,64.31897
2014-07-09,63.41,65.12,63.15,64.97,51378000,0,1,63.41,65.12,63.15,64.97,51378000,38.98177,39.61233,38.28229,38.92014,62.70717,58.22442,65.89844,64.23406
2014-07-08,65.06,65.56,62.21,62.76,68855600,0,1,65.06,65.56,62.21,62.76,68855600,38.93620,39.56474,38.23589,38.87153,62.53057,58.13702,66.01254,64.13840
2014-07-07,66.3,66.57,65.12,65.29,28707100,0,1,66.3,66.57,65.12,65.29,28707100,38.88737,39.51615,38.19108,38.82688,62.42957,58.05312,66.41480,64.12544
2014-07-03,66.855,67,65.76,66.29,25203200,0,1,66.855,67,65.76,66.29,25203200,38.83603,39.46549,38.14065,38.77733,62.34117,57.95282,66.49423,64.00980
2014-07-02,68.04,68.3,65.79,66.45,41805900,0,1,68.04,68.3,65.79,66.45,41805900,38.78347,39.41383,38.08883,38.72571,62.24257,57.84672,66.43199,63.85107
2014-07-01,67.58,68.44,67.39,68.06,33166100,0,1,67.58,68.44,67.39,68.06,33166100,38.72847,39.35953,38.03676,38.67360,62.17417,57.72702,66.34418,63.68340
2014-06-30,67.46,67.92,67.13,67.29,27102800,0,1,67.46,67.92,67.13,67.29,27102800,38.67414,39.30477,37.98148,38.61825,62.03777,57.60827,66.03604,63.44723
2014-06-27,67.31,67.7,66.84,67.6,46444300,0,1,67.31,67.7,66.84,67.6,46444300,38.61983,39.25078,37.92649,38.56416,61.87077,57.49557,65.78739,63.23471
2014-06-26,68,68,66.9,67.13,47646700,0,1,68,68,66.9,67.13,47646700,38.56559,39.19700,37.87183,38.50927,61.71317,57.38277,65.45750,63.00385
2014-06-25,65.58,67.48,65.57,67.44,44245500,0,1,65.58,67.48,65.57,67.44,44245500,38.50984,39.14245,37.81685,38.45506,61.55237,57.26512,65.15348,62.78512
2014-06-24,65.36,67.17,65.27,65.72,57284100,0,1,65.36,67.17,65.27,65.72,57284100,38.45848,39.08868,37.76419,38.40006,61.38137,57.14812,64.77656,62.54753
2014-06-23,64.32,65.66,64.22,65.37,34434000,0,1,64.32,65.66,64.22,65.37,34434000,38.40733,39.03529,37.71190,38.34812,61.23757,57.03927,64.59088,62.37175
2014-06-20,64.46,64.81,63.35,64.5,46407900,0,1,64.46,64.81,63.35,64.5,46407900,38.35798,38.98458,37.66141,38.29665,61.11337,56.92572,64.42987,62.20482
2014-06-19,65.46,65.5756,64.21,64.3415,34133800,0,1,65.46,65.5756,64.21,64.3415,34133800,38.30816,38.93529,37.61238,38.24665,61.07157,56.81212,64.36760,62.07037
2014-06-18,64.49,65.75,64.05,65.6,35493200,0,1,64.49,65.75,64.05,65.6,35493200,38.25625,38.88435,37.56153,38.19675,60.94854,56.69977,64.32089,61.93732
2014-06-17,64.1,64.88,63.93,64.4,27636500,0,1,64.1,64.88,63.93,64.4,27636500,38.20599,38.83289,37.51078,38.14426,60.77554,56.57824,64.09945,61.74812
2014-06-16,64.16,64.88,63.75,64.19,30856800,0,1,64.16,64.88,63.75,64.19,30856800,38.15629,38.78289,37.46007,38.09386,60.62252,56.46264,64.02034,61.59999
2014-06-13,64.7,64.97,63.83,64.5,29383800,0,1,64.7,64.97,63.83,64.5,29383800,38.10628,38.73271,37.40952,38.04368,60.52852,56.34443,63.94383,61.45640
2014-06-12,65.85,66.47,64.06,64.2901,55642800,0,1,65.85,66.47,64.06,64.2901,55642800,38.05504,38.68215,37.35861,37.99270,60.49292,56.22013,63.79540,61.29926
2014-06-11,65.32,65.8,64.9,65.781,44158300,0,1,65.32,65.8,64.9,65.781,44158300,38.00139,38.62851,37.30706,37.94193,60.45952,56.10537,63.64153,61.14904
2014-06-10,63.53,65.82,63.5,65.77,69206900,0,1,63.53,65.82,63.5,65.77,69206900,37.94854,38.57595,37.25369,37.88809,60.34870,55.97922,63.24113,60.93601
2014-06-09,62.4,63.34,61.79,62.88,37573600,0,1,62.4,63.34,61.79,62.88,37573600,37.89897,38.52315,37.20283,37.83405,60.23350,55.84312,62.78744,60.71889
2014-06-06,63.37,63.48,62.15,62.5,42386300,0,1,63.37,63.48,62.15,62.5,42386300,37.85139,38.47496,37.15508,37.78542,60.19530,55.72032,62.65450,60.61361
2014-06-05,63.66,64.36,62.82,63.186,47352000,0,1,63.66,64.36,62.82,63.186,47352000,37.80175,38.42632,37.10646,37.73733,60.15300,55.59987,62.53088,60.52157
2014-06-04,62.45,63.59,62.07,63.34,36514000,0,1,62.45,63.59,62.07,63.34,36514000,37.75134,38.37576,37.05633,37.68773,60.18708,55.47299,62.28855,60.40397
2014-06-03,62.62,63.42,62.32,62.87,32217000,0,1,62.62,63.42,62.32,62.87,32217000,37.70310,38.32652,37.00748,37.63763,60.20228,55.34169,61.99771,60.28092
2014-06-02,63.23,63.59,62.05,63.08,35947400,0,1,63.23,63.59,62.05,63.08,35947400,37.65434,38.27741,36.95794,37.58825,60.28968,55.21014,61.74030,60.17973
2014-05-30,63.95,64.17,62.56,63.3,45253500,0,1,63.95,64.17,62.56,63.3,45253500,37.60419,38.22778,36.90874,37.53826,60.36748,55.07799,61.40796,60.07336
2014-05-29,63.84,64.3,63.51,63.83,42700000,0,1,63.84,64.3,63.51,63.83,42700000,37.55243,38.17681,36.85835,37.48765,60.46628,54.94658,60.99363,59.96223
2014-05-28,63.39,64.14,62.62,63.51,47795000,0,1,63.39,64.14,62.62,63.51,47795000,37.50068,38.12539,36.80588,37.43580,60.57348,54.81853,60.45938,59.83452
2014-05-27,61.62,63.51,61.57,63.48,55682000,0,1,61.62,63.51,61.57,63.48,55682000,37.44962,38.07408,36.75497,37.38437,60.67808,54.69348,59.92363,59.72347
2014-05-23,60.41,61.45,60.15,61.351,38294000,0,1,60.41,61.45,60.15,61.351,38294000,37.40185,38.02381,36.70593,37.33279,60.76288,54.56878,59.37279,59.61691
2014-05-22,60.94,61.48,60.4,60.52,54200000,0,1,60.94,61.48,60.4,60.52,54200000,37.35629,37.97742,36.65950,37.28523,60.91246,54.45638,59.08066,59.59972
2014-05-21,58.56,60.5,58.25,60.49,58992000,0,1,58.56,60.5,58.25,60.49,58992000,37.30950,37.93079,36.61240,37.23913,61.11966,54.34653,58.89765,59.62323
2014-05-20,59.5,60.19,58.18,58.56,53931000,0,1,59.5,60.19,58.18,58.56,53931000,37.26725,37.88592,36.56938,37.19291,61.31186,54.24002,58.71247,59.65546
2014-05-19,57.89,59.56,57.57,59.21,43034000,0,1,57.89,59.56,57.57,59.21,43034000,37.22296,37.84149,36.52633,37.15034,61.58126,54.13747,58.76513,59.77394
2014-05-16,58.31,58.45,57.31,58.0199,47933000,0,1,58.31,58.45,57.31,58.0199,47933000,37.18171,37.79814,36.48433,37.10631,61.79306,54.02887,58.71095,59.87524
2014-05-15,59.26,59.38,57.52,57.919,56814000,0,1,59.26,59.38,57.52,57.919,56814000,37.13946,37.75683,36.44268,37.06449,62.04946,53.92277,58.80296,60.03326
2014-05-14,59.53,60.45,58.95,59.23,47429000,0,1,59.53,60.45,58.95,59.23,47429000,37.09513,37.71350,36.40044,37.02269,62.32248,53.82131,58.93217,60.20595
2014-05-13,59.66,60.89,59.51,59.83,48525000,0,1,59.66,60.89,59.51,59.83,48525000,37.05008,37.66784,36.35516,36.97810,62.51388,53.70231,58.91525,60.33473
2014-05-12,57.98,59.9,57.98,59.83,48575000,0,1,57.98,59.9,57.98,59.83,48575000,37.00458,37.62112,36.30857,36.93212,62.66548,53.57321,58.85000,60.44592
2014-05-09,56.85,57.65,56.38,57.24,52584000,0,1,56.85,57.65,56.38,57.24,52584000,36.96229,37.57620,36.26488,36.88596,62.83808,53.44586,58.79650,60.56389
2014-05-08,57.23,58.82,56.5,56.76,61251000,0,1,57.23,58.82,56.5,56.76,61251000,36.92212,37.53565,36.22424,36.84484,63.07208,53.29221,59.08092,60.79259
2014-05-07,58.77,59.3,56.26,57.39,78587000,0,1,58.77,59.3,56.26,57.39,78587000,36.88101,37.49256,36.18320,36.80452,63.32208,53.13906,59.45000,61.04993
2014-05-06,60.98,61.15,58.49,58.53,55901000,0,1,60.98,61.15,58.49,58.53,55901000,36.83661,37.44833,36.14247,36.76277,63.57128,52.98233,59.75450,61.29233
2014-05-05,59.67,61.35,59.18,61.22,46057000,0,1,59.67,61.35,59.18,61.22,46057000,36.78754,37.40016,36.09705,36.71852,63.81628,52.81909,59.91951,61.49964
2014-05-02,61.3,61.89,60.18,60.46,54189000,0,1,61.3,61.89,60.18,60.46,54189000,36.74093,37.35138,36.05004,36.66862,63.96368,52.64389,59.72584,61.60723
2014-05-01,60.43,62.28,60.21,61.15,82429000,0,1,60.43,62.28,60.21,61.15,82429000,36.69081,37.30130,36.00079,36.62007,64.14708,52.47484,59.61634,61.75183
2014-04-30,57.58,59.85,57.16,59.78,76093000,0,1,57.58,59.85,57.16,59.78,76093000,36.64226,37.25022,35.95129,36.56991,64.28528,52.30069,59.43109,61.87478
2014-04-29,56.09,58.28,55.84,58.15,75557000,0,1,56.09,58.28,55.84,58.15,75557000,36.59936,37.20391,35.90782,36.52234,64.43568,52.13319,59.40384,62.05735
2014-04-28,58.05,58.31,54.66,56.14,107758000,0,1,58.05,58.31,54.66,56.14,107758000,36.55934,37.16063,35.86690,36.47793,64.61448,51.97199,59.57034,62.31086
2014-04-25,59.97,60.01,57.57,57.71,92502000,0,1,59.97,60.01,57.57,57.71,92502000,36.51512,37.11711,35.82823,36.43748,64.83828,51.82034,59.99317,62.65197
2014-04-24,63.6,63.65,59.77,60.87,138769000,0,1,63.6,63.65,59.77,60.87,138769000,36.46676,37.06991,35.78340,36.39362,64.97308,51.66079,60.23458,62.93680
2014-04-23,63.45,63.48,61.26,61.36,96565000,0,1,63.45,63.48,61.26,61.36,96565000,36.41070,37.01499,35.73384,36.34305,65.05270,51.48384,60.09641,63.10083
2014-04-22,62.65,63.44,62.22,63.0301,60631000,0,1,62.65,63.44,62.22,63.0301,60631000,36.35472,36.96020,35.68099,36.29125,65.09646,51.30059,59.90748,63.24735
2014-04-21,59.46,61.24,59.15,61.24,60364000,0,1,59.46,61.24,59.15,61.24,60364000,36.30016,36.90526,35.62593,36.23578,65.12226,51.10728,59.48655,63.32940
2014-04-17,59.3,60.58,58.72,58.94,88040000,0,1,59.3,60.58,58.72,58.94,88040000,36.25201,36.85467,35.57702,36.18379,65.14066,50.92368,59.27912,63.48237
2014-04-16,59.79,60.19,57.74,59.72,78774000,0,1,59.79,60.19,57.74,59.72,78774000,36.20399,36.80524,35.52881,36.13638,65.20566,50.75103,59.37612,63.72808
2014-04-15,59.29,59.68,55.88,59.09,108623000,0,1,59.29,59.68,55.88,59.09,108623000,36.15475,36.75642,35.48244,36.08715,65.26626,50.57648,59.38115,63.94558
2014-04-14,60.09,60.45,57.78,58.89,72325000,0,1,60.09,60.45,57.78,58.89,72325000,36.10635,36.70847,35.43977,36.03903,65.31406,50.40543,59.51327,64.18966
2014-04-11,57.6,60.31,57.31,58.53,91452000,0,1,57.6,60.31,57.31,58.53,91452000,36.05607,36.65869,35.39293,35.99112,65.38766,50.23428,59.71380,64.44447
2014-04-10,63.08,63.18,58.68,59.16,114988000,0,1,63.08,63.18,58.68,59.16,114988000,36.01081,36.60901,35.34689,35.94377,65.43866,50.06243,60.03192,64.71540
2014-04-09,59.63,62.4558,59.1882,62.41,100215000,0,1,59.63,62.4558,59.1882,62.41,100215000,35.95383,36.55307,35.29777,35.89489,65.32606,49.88788,60.33637,64.95720
2014-04-08,57.68,58.71,57.17,58.1901,78836000,0,1,57.68,58.71,57.17,58.1901,78836000,35.90388,36.49842,35.24736,35.83895,65.18066,49.69551,60.28315,65.06586
2014-04-07,55.9,58,55.44,56.95,108488000,0,1,55.9,58,55.44,56.95,108488000,35.85784,36.45146,35.20102,35.79170,65.08786,49.52721,60.84909,65.33636
2014-04-04,59.94,60.2,56.32,56.749,125214400,0,1,59.94,60.2,56.32,56.749,125214400,35.81538,36.40581,35.15814,35.74687,65.03786,49.36196,61.66829,65.65353
2014-04-03,62.55,63.17,59.13,59.49,83859000,0,1,62.55,63.17,59.13,59.49,83859000,35.76416,36.35529,35.11321,35.70228,65.03548,49.19976,62.60404,65.97849
2014-04-02,63.21,63.91,62.21,62.72,66277000,0,1,63.21,63.91,62.21,62.72,66277000,35.70716,36.29824,35.06211,35.65167,64.99588,49.02336,63.27500,66.19440
2014-04-01,60.46,62.66,60.24,62.62,59291000,0,1,60.46,62.66,60.24,62.62,59291000,35.64852,36.23936,35.00422,35.59396,64.91168,48.82987,63.61020,66.28035
2014-03-31,60.78,61.52,59.87,60.24,53011000,0,1,60.78,61.52,59.87,60.24,53011000,35.59551,36.18291,34.95030,35.53621,64.78528,48.63492,64.02024,66.36526
2014-03-28,61.34,61.95,59.335,60.01,67052000,0,1,61.34,61.95,59.335,60.01,67052000,35.54158,36.12865,34.89694,35.48331,64.72428,48.45237,64.82603,66.54112
2014-03-27,60.51,61.9,57.98,60.97,112650000,0,1,60.51,61.9,57.98,60.97,112650000,35.48622,36.07324,34.84450,35.43068,64.67608,48.27117,65.74216,66.72410
2014-03-26,64.74,64.95,60.37,60.385,97503900,0,1,64.74,64.95,60.37,60.385,97503900,35.43240,36.01770,34.79474,35.37575,64.61148,48.08647,66.62053,66.86690
2014-03-25,64.89,66.19,63.78,64.89,68786000,0,1,64.89,66.19,63.78,64.89,68786000,35.36924,35.95535,34.73962,35.32185,64.52198,47.90619,67.66524,67.02914
2014-03-24,67.19,67.36,63.36,64.1,85696000,0,1,67.19,67.36,63.36,64.1,85696000,35.30548,35.89005,34.67690,35.25799,64.38298,47.69820,68.17940,67.00926
2014-03-21,67.53,67.92,66.1786,67.24,59999900,0,1,67.53,67.92,66.1786,67.24,59999900,35.23647,35.82193,34.61482,35.19556,64.24538,47.49255,68.81990,67.01496
2014-03-20,68.01,68.23,66.82,66.97,44439000,0,1,68.01,68.23,66.82,66.97,44439000,35.16642,35.75230,34.54635,35.12605,64.06518,47.27084,69.07807,66.89045
2014-03-19,69.17,69.29,67.465,68.24,43981000,0,1,69.17,69.29,67.465,68.24,43981000,35.09502,35.68170,34.47619,35.05683,63.88418,47.05359,69.38640,66.76944
2014-03-18,68.76,69.6,68.3,69.19,40827000,0,1,68.76,69.6,68.3,69.19,40827000,35.02078,35.60848,34.40432,34.98453,63.66338,46.83163,69.54448,66.58997
2014-03-17,68.18,68.95,66.62,68.7399,52197000,0,1,68.18,68.95,66.62,68.7399,52197000,34.94711,35.53426,34.33031,34.90985,63.37072,46.60742,69.58931,66.36176
2014-03-14,68.49,69.43,67.46,67.72,48227000,0,1,68.49,69.43,67.46,67.72,48227000,34.87439,35.46114,34.25965,34.83582,63.09012,46.38647,69.70741,66.14020
2014-03-13,71.29,71.35,68.15,68.83,57091000,0,1,71.29,71.35,68.15,68.83,57091000,34.80067,35.38665,34.18685,34.76371,62.82870,46.16447,69.96024,65.94838
2014-03-12,69.86,71.35,69,70.8799,46340500,0,1,69.86,71.35,69,70.8799,46340500,34.72048,35.30761,34.11220,34.68884,62.52630,45.94082,70.08099,65.70118
2014-03-11,72.5,72.59,69.96,70.1,59408300,0,1,72.5,72.59,69.96,70.1,59408300,34.64308,35.22822,34.03536,34.60912,62.21750,45.70799,69.92200,65.36148
2014-03-10,70.77,72.15,70.51,72.03,59871600,0,1,70.77,72.15,70.51,72.03,59871600,34.55951,35.14574,33.95605,34.53077,61.97010,45.48279,69.83717,65.04266
2014-03-07,71.08,71.18,69.47,69.8,38927000,0,1,71.08,71.18,69.47,69.8,38927000,34.47940,35.06387,33.87518,34.44781,61.68870,45.24843,69.46992,64.63712
2014-03-06,71.88,71.89,70.25,70.84,46026500,0,1,71.88,71.89,70.25,70.84,46026500,34.39824,34.98379,33.79626,34.36942,61.44810,45.02773,69.36083,64.30959
2014-03-05,69.69,71.97,69.62,71.57,74567700,0,1,69.69,71.97,69.62,71.57,74567700,34.31495,34.90178,33.71525,34.28838,61.13370,44.80233,69.06850,63.92895
2014-03-04,68.66,68.9,67.62,68.8,42013500,0,1,68.66,68.9,67.62,68.8,42013500,34.23616,34.81922,33.63528,34.20535,60.80330,44.57573,68.62893,63.50673
2014-03-03,66.96,68.05,66.51,67.41,56824100,0,1,66.96,68.05,66.51,67.41,56824100,34.15932,34.74315,33.55942,34.12813,60.53870,44.36238,68.49183,63.18276
2014-02-28,69.47,69.88,67.38,68.46,66783700,0,1,69.47,69.88,67.38,68.46,66783700,34.08595,34.66864,33.48571,34.05367,60.28770,44.15833,68.50274,62.90345
